feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,Astrocytes1,Astrocytes2,Astrocytes3,Microglia1,Microglia2,Microglia3,NeuronsDIV101,NeuronsDIV102,NeuronsDIV103,NeuronsDIV161,NeuronsDIV162,NeuronsDIV163,NeuronsDIV51,NeuronsDIV52,NeuronsDIV53,OligodendrocytesDIV11,OligodendrocytesDIV12,OligodendrocytesDIV13,OligodendrocytesDIV251,OligodendrocytesDIV252,OligodendrocytesDIV253,OligodendrocytesDIV41,OligodendrocytesDIV42,OligodendrocytesDIV43
PI 16:1;0_22:5;0,PI,GPL,NA,38,6,0,,0.487167001,2.110029936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 17:0;0_20:3;0,PI,GPL,NA,37,3,0,,0.192748994,0.336389989,0.071640402,0.33810699,0.105365999,0.105742998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 17:0;0_20:4;0,PI,GPL,NA,37,4,0,,3.340719938,3.943429947,0.63242197,1.019140005,1.045819998,1.113059998,NA,0.310104012,0.431181997,0.134316996,NA,0.488077998,NA,NA,NA,0.141709,0.201276004,0.294263989,0.235281006,0.287665009,0.244946003,0.799472988,0.378331006,0.509706974
PI 18:0;0_18:1;0,PI,GPL,NA,36,1,0,,NA,NA,NA,3.384589911,3.870419979,4.191939831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:0;0_18:2;0,PI,GPL,NA,36,2,0,,NA,NA,NA,NA,2.902179956,3.074510098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:0;0_18:3;0,PI,GPL,NA,36,3,0,,NA,6.814149857,3.932070017,NA,NA,NA,0.70816201,0.691003978,0.533119023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:0;0_19:3;0,PI,GPL,NA,37,3,0,,2.121210098,1.72092998,0.498997003,NA,0.329964012,0.319005013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:0;0_20:2;0,PI,GPL,NA,38,2,0,,NA,NA,NA,NA,0.34009701,0.473978996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:0;0_20:3;0,PI,GPL,NA,38,3,0,,61.7052002,63.75170135,14.94169998,6.378789902,6.988269806,7.705830097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.017819881,NA,NA
PI 18:0;0_20:4;0,PI,GPL,NA,38,4,0,,447.4719849,565.3010254,140.4980011,38.48899841,40.22510147,39.16400146,92.24410248,86.90270233,100.3320007,NA,NA,92.40920258,80.2589035,66.11299896,103.4850006,NA,NA,46.79949951,NA,44.30680084,NA,98.1289978,41.92300034,55.34609985
PI 18:0;0_20:5;0,PI,GPL,NA,38,5,0,,5.832809925,6.742670059,1.118739963,NA,NA,NA,NA,0.935715973,0.735894978,NA,NA,NA,0.61747098,0.536655009,0.671540022,3.080780029,3.381160021,5.234149933,4.141109943,4.934350014,3.131890059,8.927639961,3.991539955,5.391119957
PI 18:0;0_22:3;0,PI,GPL,NA,40,3,0,,41.53160095,68.06970215,33.77119827,26.45089912,NA,22.91690063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:0;0_22:4;0,PI,GPL,NA,40,4,0,,7.757510185,7.206940174,4.399010181,4.932069778,3.843960047,4.864709854,3.974370003,3.917429924,4.552470207,4.511290073,3.061650038,6.072050095,4.266069889,4.778069973,3.232520103,3.119450092,2.42779994,3.363739967,1.788290024,2.805480003,1.91395998,5.027919769,3.478630066,2.161859989
PI 18:0;0_22:5;0,PI,GPL,NA,40,5,0,,3.614639997,3.677109957,0.861176014,2.396729946,2.17986989,2.301209927,NA,NA,NA,NA,NA,NA,0.584266007,0.710268974,NA,0.570468009,0.587377012,0.963226974,0.67494899,0.971279979,0.773950994,1.702900052,0.966934025,0.980251014
PI 18:1;0_18:1;0,PI,GPL,NA,36,2,0,,NA,NA,NA,9.121470451,11.42469978,12.66880035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:1;0_18:3;0,PI,GPL,NA,36,4,0,,1.689049959,2.748450041,0.956559002,NA,NA,NA,0.559719026,0.477701992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:1;0_20:2;0,PI,GPL,NA,38,3,0,,NA,NA,NA,0.831780016,1.286849976,1.111919999,0.331133991,0.345687985,0.154381007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491988003,NA,0.212211996
PI 18:1;0_20:3;0,PI,GPL,NA,38,4,0,,15.48680019,18.4151001,8.677599907,6.709479809,6.938000202,8.296979904,3.83404994,4.334259987,2.995759964,0.698424995,0.420300007,0.905194998,0.571449995,0.421965986,0.340943992,0.287162006,0.872291982,0.780869007,0.562695026,1.16376996,0.48011899,5.114069939,0.996914029,2.462110043
PI 18:1;0_20:4;0,PI,GPL,NA,38,5,0,,46.25159836,53.88489914,22.37280083,21.59749985,23.60059929,24.38579941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.82859993,NA,NA
PI 18:1;0_20:5;0,PI,GPL,NA,38,6,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585255027,0.628368974,0.884827018,0.785166025,0.900794983,0.630742013,1.85323,0.593329012,0.903608024
PI 18:1;0_22:3;0,PI,GPL,NA,40,4,0,,NA,2.095560074,1.14470005,NA,1.117499948,1.350379944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:1;0_22:4;0,PI,GPL,NA,40,5,0,,1.041239977,1.786790013,0.786531985,0.889340997,1.237100005,1.074609995,NA,NA,NA,NA,NA,NA,0.128740996,NA,0.43224299,0.211099997,0.167909995,0.150401995,NA,NA,NA,NA,0.255870014,0.257957995
PI 18:1;0_22:5;0,PI,GPL,NA,40,6,0,,3.214299917,4.278389931,1.358669996,2.461839914,2.632819891,2.417850018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336647004,0.424686015,0.542189002,0.367700011,0.516992986,NA,0.878560007,NA,0.573601007
PI 18:2;0_18:2;0,PI,GPL,NA,36,4,0,,NA,NA,NA,0.153729007,0.181059003,0.328588992,NA,NA,NA,NA,NA,NA,0.045584101,0.043470301,NA,0.075254701,0.111799002,0.073495202,0.048143402,0.060658898,NA,NA,0.051709101,0.099346399
PI 18:2;0_20:3;0,PI,GPL,NA,38,5,0,,NA,NA,NA,NA,0.261837006,0.282113999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 18:2;0_20:4;0,PI,GPL,NA,38,6,0,,0.549408019,3.133219957,0.564328015,1.170709968,1.335090041,1.323979974,0.721601009,0.813372016,0.623569012,NA,NA,NA,0.578531027,0.470510006,0.776826978,0.151592001,0.275748014,0.260841995,0.167838007,0.26662299,NA,NA,0.115225002,0.226093993
PI 19:1;0_20:4;0,PI,GPL,NA,39,5,0,,NA,NA,NA,0.529358029,0.561228991,0.604439974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 20:0;0_20:4;0,PI,GPL,NA,40,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842478991,0.727398992,0.693439007,1.377009988,1.499609947,NA,1.092270017,1.170449972
PI 20:1;0_20:4;0,PI,GPL,NA,40,5,0,,0.723924994,1.111520052,0.597284973,NA,NA,NA,NA,0.906805992,1.105399966,NA,NA,NA,0.282869011,0.156891003,0.459082007,0.249002993,0.395947993,0.420469999,0.529514015,0.626798987,0.303721994,0.778741002,0.391097993,0.409072995
PI 20:2;0_20:4;0,PI,GPL,NA,40,6,0,,0.61195302,NA,0.293837011,0.208396003,NA,0.301782995,0.710268021,0.729174018,0.757198989,NA,NA,NA,NA,0.481242001,0.973167002,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 20:3;0_20:4;0,PI,GPL,NA,40,7,0,,NA,NA,NA,1.110219955,1.194839954,NA,NA,NA,NA,NA,NA,NA,0.332740992,0.193837002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 14:0;0_18:0;0,PS,GPL,NA,32,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28184101,0.297354013,0.446139991,0.246185005,0.376305014,0.508054972,NA,NA,NA,NA,NA,NA
PS 14:3;0_20:0;0,PS,GPL,NA,34,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177654997,NA,0.277170002,NA,NA,NA,NA,NA,NA
PS 14:3;0_22:1;0,PS,GPL,NA,36,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075082898,0.129229993,0.076924503,NA,0.28719601,0.079951502,1.040580034,0.140909001,0.236904994
PS 16:0;0_16:0;0,PS,GPL,NA,32,0,0,,2.55746007,3.836019993,1.080979943,1.177360058,0.900062025,0.950356007,NA,NA,NA,NA,NA,NA,NA,NA,1.159379959,0.996860981,1.551020026,1.727020025,1.723129988,2.202869892,NA,NA,NA,NA
PS 16:0;0_16:1;0,PS,GPL,NA,32,1,0,,8.168800354,13.79380035,5.317759991,0.801163971,0.843904972,0.87341702,0.942143023,1.028100014,0.813531995,NA,NA,NA,0.612573028,0.568612993,0.998390973,0.40832299,1.333019972,1.046470046,1.382689953,1.681830049,0.450751007,1.098530054,0.515688002,0.982954979
PS 16:0;0_18:0;0,PS,GPL,NA,34,0,0,,9.663200378,18.78420067,4.229790211,4.723639965,4.273039818,4.159689903,NA,NA,4.700089931,NA,NA,4.629779816,5.668719769,4.962820053,7.670740128,4.403339863,6.8270998,7.635550022,4.958839893,6.492269993,NA,NA,NA,NA
PS 16:0;0_18:1;0,PS,GPL,NA,34,1,0,,67.10019684,132.701004,35.42839813,12.53209972,12.98910046,14.25689983,NA,NA,NA,NA,NA,NA,NA,NA,9.969820023,NA,11.52130032,10.43019962,14.78289986,17.91460037,NA,15.12580013,NA,10.79590034
PS 16:0;0_18:2;0,PS,GPL,NA,34,2,0,,1.716920018,3.556260109,0.860192001,1.605250001,1.499770045,1.70709002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365999997,0.556780994,0.634010017,0.489863008,0.656206012,0.271732986,NA,0.164435998,0.184676006
PS 16:0;0_20:1;0,PS,GPL,NA,36,1,0,,1.230080009,2.443710089,NA,NA,NA,NA,NA,0.243659005,0.337296009,NA,NA,NA,NA,NA,NA,0.209315002,0.690416992,0.749639988,0.82407397,1.110360026,0.342088997,1.790369987,0.532850027,1.073879957
PS 16:0;0_20:2;0,PS,GPL,NA,36,2,0,,NA,NA,NA,0.63211,NA,0.566057026,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115350999,0.333537012,0.296651989,0.24244,0.274527997,0.0781755,NA,NA,NA
PS 16:0;0_20:3;0,PS,GPL,NA,36,3,0,,2.503679991,3.346129894,1.229060054,0.568717003,0.653267026,0.668720007,0.468784988,0.349550009,0.589354992,NA,NA,NA,0.181793004,NA,0.371526003,0.191807002,0.392874002,0.531381011,0.383112013,0.396681011,0.204474002,NA,0.218004003,0.263476014
PS 16:0;0_20:4;0,PS,GPL,NA,36,4,0,,7.177760124,12.20059967,7.434160233,1.584929943,1.401419997,1.453070045,0.840057015,0.850377023,NA,0.365249991,NA,0.743700027,0.897723019,0.712339997,1.399180055,0.547321975,0.847362995,1.288679957,1.026350021,0.911442995,0.34099099,NA,0.296521991,0.341580003
PS 16:0;0_22:0;0,PS,GPL,NA,38,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199762002,0.533178985,0.664816976,0.422206014,0.436511993,0.204769999,NA,0.348740995,0.473360986
PS 16:0;0_22:1;0,PS,GPL,NA,38,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297223002,0.473437995,0.627363026,0.455235988,0.605677009,NA,NA,0.427895993,0.368728012
PS 16:0;0_22:3;0,PS,GPL,NA,38,3,0,,0.696716011,NA,0.595071018,NA,NA,NA,0.369147003,0.263027012,0.25840199,0.135772005,0.122450002,0.180481002,0.236230001,0.143150002,0.236085996,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 16:0;0_22:4;0,PS,GPL,NA,38,4,0,,0.797913015,11.28909969,3.243160009,NA,NA,NA,0.116455004,0.157567993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 16:0;0_22:5;0,PS,GPL,NA,38,5,0,,15.84459972,30.74110031,7.078279972,2.533410072,2.268840075,2.235739946,NA,NA,NA,NA,NA,NA,1.379830003,1.137979984,NA,1.493549943,2.452539921,3.428030014,2.301559925,2.554830074,1.329699993,2.720489979,1.641610026,1.796259999
PS 16:0;0_22:6;0,PS,GPL,NA,38,6,0,,NA,28.07290077,7.567430019,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.099309921,NA,4.353889942,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 16:0;0_24:1;0,PS,GPL,NA,40,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148015007,0.170145005,0.196202993,NA,NA,NA,NA,NA,NA
PS 16:1;0_18:0;0,PS,GPL,NA,34,1,0,,47.72650146,92.27690125,29.82189941,8.561079979,9.179650307,9.77077961,6.923079967,7.226089954,NA,NA,NA,NA,NA,NA,6.839550018,NA,NA,NA,NA,NA,NA,9.693570137,NA,NA
PS 16:1;0_18:1;0,PS,GPL,NA,34,2,0,,7.368609905,11.5618,4.65583992,0.669929028,0.71072799,0.963400006,1.145509958,1.482959986,0.979400992,NA,NA,NA,0.466787994,0.518732011,0.819495022,0.286578,0.811923981,0.65089798,0.608238995,0.880824983,0.219147995,1.364439964,0.313589007,0.640356004
PS 16:1;0_20:0;0,PS,GPL,NA,36,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278598011,0.177236006,NA,NA,NA,1.275939941,0.187601,0.439289004
PS 16:1;0_20:1;0,PS,GPL,NA,36,2,0,,NA,0.681330979,0.231363997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 16:1;0_22:0;0,PS,GPL,NA,38,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057622701,0.241762996,0.256018013,0.358532012,0.48337701,0.206020996,1.044430017,0.246395007,0.506268024
PS 16:1;0_22:1;0,PS,GPL,NA,38,2,0,,NA,0.828674972,0.136715993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069697499,0.191385001,0.159299999,0.196587995,0.212397993,NA,0.448417991,0.156714007,0.173796996
PS 16:1;0_22:4;0,PS,GPL,NA,38,5,0,,NA,NA,NA,NA,NA,NA,0.130581006,0.128545001,0.168741003,NA,NA,NA,0.00920632,0.00625132,0.264912993,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 16:1;0_24:0;0,PS,GPL,NA,40,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224060997,0.098746203,0.277698994,0.252059013,0.084262498,0.30072099,NA,0.245065004
PS 16:3;0_18:0;0,PS,GPL,NA,34,3,0,,NA,NA,NA,NA,NA,NA,0.871472001,1.021540046,0.607370973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:0;0_18:0;0,PS,GPL,NA,35,0,0,,NA,NA,NA,NA,0.339504004,0.556083977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:0;0_18:1;0,PS,GPL,NA,35,1,0,,6.621349812,6.856440067,NA,2.144119978,2.196870089,2.530580044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:0;0_18:2;0,PS,GPL,NA,35,2,0,,NA,NA,NA,0.401679009,0.442526996,0.369327992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:0;0_20:1;0,PS,GPL,NA,37,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176090002,0.210178003
PS 17:0;0_20:2;0,PS,GPL,NA,37,2,0,,NA,NA,NA,0.246772006,0.030502999,0.179229006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:0;0_20:4;0,PS,GPL,NA,37,4,0,,NA,1.71202004,0.472909987,NA,0.365525991,0.327394009,1.137179971,1.225649953,0.991445005,0.288215011,0.309531003,0.529390991,1.088119984,0.85106802,0.984318972,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:0;0_22:4;0,PS,GPL,NA,39,4,0,,NA,2.600500107,1.025300026,0.45638299,0.52590698,0.459306985,26.45820045,27.3458004,NA,6.576449871,NA,9.314860344,19.36490059,16.19309998,14.03680038,NA,0.811263025,1.049430013,1.103199959,1.338950038,NA,2.760849953,NA,2.121210098
PS 17:0;0_22:5;0,PS,GPL,NA,39,5,0,,1.455029964,2.657180071,0.419849008,0.577014983,0.477512985,0.465027004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 17:1;0_18:0;0,PS,GPL,NA,35,1,0,,1.887680054,1.88538003,0.295323998,0.265868008,0.27827701,0.313187003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117031001,0.131274998,0.172685996,NA,0.081005998
PS 18:0;0_18:1;0,PS,GPL,NA,36,1,0,,461.4840088,866.1920166,202.4920044,108.7460022,95.61100006,106.0770035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.2079926,NA,112.3239975
PS 18:0;0_18:2;0,PS,GPL,NA,36,2,0,,NA,NA,NA,41.16899872,39.79109955,41.55509949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:0;0_18:3;0,PS,GPL,NA,36,3,0,,NA,NA,NA,NA,NA,NA,0.955673993,0.78065598,NA,NA,NA,NA,0.56960398,0.599960029,0.758991003,0.590622008,0.610333979,1.044450045,0.327165008,0.390522003,0.306968987,NA,NA,NA
PS 18:0;0_19:1;0,PS,GPL,NA,37,1,0,,NA,NA,NA,0.943854988,0.510937989,0.58890897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:0;0_20:0;0,PS,GPL,NA,38,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158899993,0.201616004,0.110472001,NA,NA,NA
PS 18:0;0_20:1;0,PS,GPL,NA,38,1,0,,3.002830029,5.108200073,1.168849945,0.831092,0.860734999,0.816577971,NA,NA,NA,NA,NA,NA,NA,0.280930012,0.48052299,0.326269001,1.049119949,0.968868971,1.511309981,2.459470034,1.368919969,12.11120033,3.629750013,5.277800083
PS 18:0;0_20:2;0,PS,GPL,NA,38,2,0,,8.728759766,12.70810032,3.804549932,2.643889904,2.499700069,2.856319904,0.693112016,0.600293994,0.51493001,NA,0.205169007,0.420655996,0.352811009,0.234064996,NA,0.657720029,1.170109987,1.384940028,0.969235003,1.464779973,0.918537974,3.492990017,1.084820032,1.845350027
PS 18:0;0_20:3;0,PS,GPL,NA,38,3,0,,35.03269958,61.74549866,26.77440071,14.89430046,14.77600002,15.9762001,14.12409973,14.06200027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61439991,NA,NA
PS 18:0;0_20:4;0,PS,GPL,NA,38,4,0,,108.677002,205.2039948,101.3960037,17.41830063,NA,14.78629971,25.13349915,25.00250053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:0;0_20:5;0,PS,GPL,NA,38,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262322009,0.398651004,0.760437012,0.303891003,0.406462997,NA,NA,NA,NA
PS 18:0;0_21:3;0,PS,GPL,NA,39,3,0,,2.735860109,4.9958601,1.489470005,NA,0.700290978,0.860769987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:0;0_22:1;0,PS,GPL,NA,40,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446693987,0.285861999,1.159319997,0.476814002,0.714097023
PS 18:0;0_22:2;0,PS,GPL,NA,40,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356866002,0.36075601,0.221434996,0.89772898,NA,0.388300002
PS 18:0;0_22:3;0,PS,GPL,NA,40,3,0,,17.15789986,28.95439911,11.08710003,3.277299881,3.133630037,3.201819897,1.926059961,1.687700033,1.207350016,NA,NA,1.905930042,NA,NA,1.170750022,NA,0.949244976,NA,NA,1.136710048,NA,3.500699997,NA,1.829380035
PS 18:0;0_22:4;0,PS,GPL,NA,40,4,0,,54.4897995,97.42520142,28.88360023,11.35149956,11.38560009,11.95660019,29.66570091,29.74130058,30.97229958,10.26270008,8.889140129,27.23609924,18.89010048,16.78280067,30.57579994,NA,11.45069981,14.24020004,9.552769661,12.17730045,NA,17.5753994,NA,9.093660355
PS 18:0;0_22:5;0,PS,GPL,NA,40,5,0,,131.3970032,271.9240112,30.80130005,35.2804985,29.03910065,30.97030067,38.1609993,37.8492012,36.92910004,NA,NA,30.77449989,NA,NA,26.70929909,NA,28.2602005,44.41559982,23.54770088,28.68889999,NA,43.04510117,NA,NA
PS 18:0;0_22:6;0,PS,GPL,NA,40,6,0,,129.1820068,189.5820007,53.97719955,52.99560165,49.87659836,53.58599854,177.3309937,174.3820038,188.2400055,48.66350174,39.74430084,161.2929993,113.3679962,94.14510345,173.7480011,5.613100052,6.632989883,7.875030041,2.666510105,5.115049839,2.201760054,5.820940018,2.933880091,3.530780077
PS 18:0;0_24:4;0,PS,GPL,NA,42,4,0,,NA,NA,NA,1.075889945,NA,1.210309982,NA,0.722917974,0.742016017,NA,0.232359007,0.717559993,0.561910987,0.544734001,0.836860001,NA,NA,NA,NA,0.410899997,0.282660007,NA,NA,NA
PS 18:0;0_24:5;0,PS,GPL,NA,42,5,0,,NA,NA,NA,NA,NA,NA,5.453239918,6.019549847,5.592070103,1.768630028,1.417170048,4.410669804,4.045499802,3.464920044,6.594739914,NA,0.590300024,0.986413002,0.850058019,1.065379977,0.460790008,2.060529947,0.955250025,1.030599952
PS 18:0;0_24:6;0,PS,GPL,NA,42,6,0,,4.375780106,7.177050114,NA,NA,NA,NA,4.277259827,3.900579929,2.849240065,NA,NA,NA,1.748639941,1.297940016,NA,0.685270011,1.071099997,1.600569963,1.252589941,1.201910019,0.842979014,3.236059904,1.436460018,1.734040022
PS 18:1;0_18:1;0,PS,GPL,NA,36,2,0,,45.1629982,76.07039642,38.24200058,12.93470001,13.63129997,14.72859955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.87979984,NA,NA
PS 18:1;0_18:2;0,PS,GPL,NA,36,3,0,,2.05866003,3.520339966,1.913609982,2.091880083,2.19513011,2.303169966,0.203862995,0.219670996,0.333658993,NA,NA,NA,NA,NA,NA,0.370287001,0.427441001,0.520532012,0.452989012,0.459502995,0.138152003,1.322829962,0.317936003,0.423676014
PS 18:1;0_19:0;0,PS,GPL,NA,37,1,0,,3.65328002,6.467619896,1.419289947,NA,0.441953987,0.534734011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287146986,0.296833009,0.345245987,0.436767995,0.295715004,1.891549945,0.438044995,0.553053975
PS 18:1;0_19:1;0,PS,GPL,NA,37,2,0,,NA,NA,NA,0.35965699,0.601777971,0.425907999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:1;0_20:0;0,PS,GPL,NA,38,1,0,,1.395419955,2.92373991,0.33702001,0.218997002,0.205110997,0.301113009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190212995,0.507126987,0.507920027,1.052690029,1.301010013,0.877530992,6.616549969,1.858909965,2.672539949
PS 18:1;0_20:1;0,PS,GPL,NA,38,2,0,,2.538269997,4.821829796,1.196480036,0.631277978,0.696779013,0.681613028,0.135002002,0.111014999,0.068845697,NA,0.061530098,0.078213997,NA,0.0519193,0.620086014,0.103868,0.464049011,0.389631987,0.562298,0.901368022,0.351114988,3.987339973,0.977261007,1.822409987
PS 18:1;0_20:2;0,PS,GPL,NA,38,3,0,,1.343659997,3.351350069,1.180189967,0.684467971,0.872263014,0.645874023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249381006,0.244572997,0.219252005,0.310431004,0.083498202,0.549134016,0.180262998,0.263107985
PS 18:1;0_20:3;0,PS,GPL,NA,38,4,0,,NA,5.667890072,3.057899952,0.615037024,NA,0.489340007,0.557296991,0.745638013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:1;0_20:4;0,PS,GPL,NA,38,5,0,,2.277159929,3.339570045,2.209110022,0.406976998,0.407848001,0.454486996,1.52651,1.70381999,1.597149968,NA,0.434751987,1.318549991,0.0346132,0.032874301,1.749920011,0.157205001,0.305653989,0.403297991,0.222311005,0.375739992,0.126574993,0.4005,NA,0.296755999
PS 18:1;0_21:0;0,PS,GPL,NA,39,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829774022,0.227313995,NA
PS 18:1;0_22:0;0,PS,GPL,NA,40,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.820770025,1.791270018,1.322849989,9.338689804,2.973680019,3.843179941
PS 18:1;0_22:1;0,PS,GPL,NA,40,2,0,,2.089430094,4.698989868,1.201670051,NA,0.65723002,0.575420976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38835901,0.667455018,0.871514976,0.537970006,0.790733993,0.34740001,3.335059881,1.289960027,1.29787004
PS 18:1;0_22:3;0,PS,GPL,NA,40,4,0,,2.006079912,3.761420012,1.776839972,NA,NA,NA,0.499348015,0.357822001,0.49941501,NA,NA,NA,0.31259799,NA,0.367895991,0.0655239,0.166788995,0.213931993,NA,NA,NA,NA,NA,NA
PS 18:1;0_22:4;0,PS,GPL,NA,40,5,0,,4.969190121,8.851969719,3.925470114,0.438735008,0.443758011,NA,1.073400021,1.138810039,1.262210011,0.360951006,0.272978991,0.875775993,0.783680975,0.264818013,1.11153996,0.439644992,0.873971999,1.197209954,0.524546027,1.172209978,0.33740899,1.034579992,0.280734003,0.698746026
