blank1,XY.1,XY.2,XY.3,XY.4,XY.5,XY.6,XY.7,XY.8,XY.9,XY.10,XY.11,XY.12,Compound,m.z,Retention.time..min.,LipidIon,Class,IonFormula,RT_LS,mz_LS,mscore,Grade,FattyAcid,MeanIntensity,Mode
1112558.748,3625224.263,4332895.197,4900912.438,4010661.544,4536895.918,4369626.881,4557232.446,4143560.564,4660960.275,3506509.233,3744963.371,4198344.824,0.97_1135.4843m/z,1135.484273,0.973266667,0,0,0,0,0,0,0,0,4215648.913,pos
0,93763.54751,0,0,24474.73619,72083.59306,72148.18258,65951.8512,183387.7745,32715.83968,120224.8805,97742.03841,49161.2478,0.97_553.0318m/z,553.0318493,0.968883333,0,0,0,0,0,0,0,0,67637.80762,pos
0,86367.85234,0,0,46361.8946,123993.3202,134348.8795,148795.8767,265295.7531,116389.18,251504.3012,279099.7631,160917.1802,0.97_576.1077m/z,576.1076768,0.968883333,0,0,0,0,0,0,0,0,134422.8334,pos
397443.0224,1012966.336,1639515.756,969277.8897,1066164.084,1078736.45,1107223.159,1273290.122,1070775.652,1422557.897,1362831.769,1044952.89,990635.6558,0.97_765.3845m/z,765.3845348,0.968883333,0,0,0,0,0,0,0,0,1169910.638,pos
27942.86737,15440.95171,24181.0387,23484.16559,34087.83643,17447.40271,16362.38068,18411.77391,29009.18188,20890.9071,14941.84192,11356.47705,26875.81288,0.96_277.2004m/z,277.2003529,0.964516667,0,0,0,0,0,0,0,0,21040.81421,pos
1696.406662,96220.98583,206511.6976,84626.94069,111579.1489,93210.02069,132290.7587,78779.81866,49582.50745,113267.8321,41470.58105,89253.85871,119494.7864,0.96_431.2054m/z,431.2054125,0.964516667,0,0,0,0,0,0,0,0,101357.4114,pos
2261.706573,7531.320312,33461.622,42512.98731,0,18056.43075,74917.90511,14879.86474,23454.23237,91020.28369,41015.9289,4621.876916,45482.86942,0.96_523.4078m/z,523.407804,0.964516667,0,0,0,0,0,0,0,0,33079.61013,pos
1454.515274,48063.82376,102527.2163,30249.32376,71252.86851,32875.81191,56893.54549,52604.71571,23902.68292,54752.97903,56346.075,69632.18793,40503.51001,0.96_473.2642m/z,473.264152,0.964516667,0,0,0,0,0,0,0,0,53300.39503,pos
339300.2903,756805.0562,1045755.65,715605.8874,734552.2887,701883.6992,832696.068,894912.9969,706216.5469,929710.7989,801859.0281,610606.5293,639092.9569,0.96_748.3585m/z,748.3585435,0.964516667,0,0,0,0,0,0,0,0,780808.1255,pos
6608.218063,4795.251709,1856.127502,7466.377112,6289.720101,8696.859559,6056.573943,9442.822547,2947.885986,13339.55829,7146.397524,6534.122679,5442.477417,0.96_318.2996m/z,318.2996493,0.960133333,0,0,0,0,0,0,0,0,6667.847864,pos
118223.3556,77109.0627,94324.27436,107481.1798,117732.0934,86213.7657,114507.8885,105151.431,89540.88635,61979.22977,86915.59065,78795.85797,83877.68834,0.96_386.2893m/z,386.2893073,0.960133333,0,0,0,0,0,0,0,0,91969.07905,pos
78675.51756,1015.663274,3670.393589,17708.94466,29801.87192,18609.00919,31046.64621,66639.00756,28049.10742,41687.67991,18877.77605,33735.67671,25404.05245,0.96_784.3344m/z,784.3343551,0.960133333,0,0,0,0,0,0,0,0,26353.81908,pos
50984.3426,27651.50421,31638.64697,67046.36401,10810.58447,12499.72705,54937.45898,49700.98926,54339.83728,28874.37524,12352.62491,29830.4834,41262.47949,0.96_801.3615m/z,801.3614647,0.960133333,0,0,0,0,0,0,0,0,35078.75627,pos
115757.4673,64670.12085,43352.281,73008.11522,76707.55056,62596.07665,106195.2442,58066.30455,27027.85691,65239.40277,35359.09261,48587.73144,100928.0886,0.96_464.2848m/z,464.2848407,0.960133333,0,0,0,0,0,0,0,0,63478.15545,pos
0,200536.9837,0,0,53944.85502,31914.13623,119913.6045,77210.10545,343857.6189,21244.81019,342206.3834,402676.3732,89592.75794,0.96_866.0105m/z,866.0105067,0.960133333,0,0,0,0,0,0,0,0,140258.1357,pos
381257.5493,1066593.379,1259869.913,1276716.745,1314208.808,1311608.465,1428432.421,1345700.816,1214810.371,1268454.579,1070755.691,1150360.348,1173495.535,0.96_1171.4609m/z,1171.460897,0.960133333,0,0,0,0,0,0,0,0,1240083.923,pos
564975.4494,1548454.83,1925622.885,1890182.424,1898499.502,2136131.837,2007743.21,2215190.488,1700129.413,2005165.733,1433296.547,1735834.214,1809574.792,0.96_1173.4600m/z,1173.460008,0.960133333,0,0,0,0,0,0,0,0,1858818.823,pos
123314.1074,837511.2295,955190.3626,702309.5726,673473.8988,557449.3515,475492.1454,669302.0645,1150645.043,650883.4394,1013468.425,519863.5438,709120.6045,0.96_447.2976m/z,447.2975785,0.960133333,0,0,0,0,0,0,0,0,742892.4734,pos
27889.74367,5217220.908,897813.3477,0,2421759.015,3067673.708,3380215.109,3189081.332,7724498.526,2756823.321,5756061.059,4974607.626,3401231.565,0.96_548.0763m/z,548.0762954,0.960133333,0,0,0,0,0,0,0,0,3565582.126,pos
1404.587976,0,0,0,90486.70487,19406.35742,2476.319883,0,0,0,0,0,0,0.96_1161.5567m/z,1161.556705,0.95575,0,0,0,0,0,0,0,0,9364.115181,pos
0,74914.03729,0,0,44322.03296,79739.87227,116104.653,60914.16162,160116.4471,24990.34595,96227.08454,159146.2578,45510.23165,0.96_632.1703m/z,632.1703039,0.95575,0,0,0,0,0,0,0,0,71832.09368,pos
110093.3163,39820.2151,66342.8947,87662.70947,106164.6688,80060.73036,152405.8416,92430.09381,51782.70433,101573.1012,65510.03708,81701.55885,96527.56307,0.96_476.2849m/z,476.2848716,0.95575,0,0,0,0,0,0,0,0,85165.17653,pos
0,846786.4314,905093.7893,138999.7659,729692.6596,220772.806,350055.4774,254202.2743,191450.3118,401526.8224,768357.8986,606515.991,526480.3058,0.96_846.4411m/z,846.4410743,0.95575,0,0,0,0,0,0,0,0,494994.5445,pos
3489.003696,209953.425,161550.4385,109249.6502,235314.8972,163018.1472,154642.0716,161848.2955,78760.81558,206506.6121,174765.4313,246193.9825,207333.1748,0.95_459.2483m/z,459.2483152,0.951366667,0,0,0,0,0,0,0,0,175761.4118,pos
42695.74464,151222.3235,202587.675,262221.4153,153141.3281,134209.8287,143390.9812,164391.4195,128303.763,191349.4266,175492.2435,124827.6579,134637.3188,0.95_616.4623m/z,616.4623333,0.951366667,0,0,0,0,0,0,0,0,163814.6151,pos
2414.507998,127795.4553,127670.9951,74670.9592,149462.7465,76002.86016,93665.53608,106227.2579,73110.26137,106752.7306,130919.4541,144252.714,93778.7261,0.95_397.2001m/z,397.2000539,0.951366667,0,0,0,0,0,0,0,0,108692.4747,pos
6690.782811,102351.5276,58543.3512,89774.98168,85317.95565,60321.42296,54995.99095,77527.25169,81404.80665,60890.06269,92607.86439,62932.73175,100877.4305,0.95_443.3044m/z,443.3044074,0.95285,0,0,0,0,0,0,0,0,77295.44814,neg
78169.32535,86031.58057,34578.02124,77721.15133,83469.34143,80831.05461,76233.95622,42485.04797,53421.09131,74224.90584,71983.95476,65999.80544,88388.9998,0.95_828.3275m/z,828.3274825,0.95285,0,0,0,0,0,0,0,0,69614.07588,neg
6023.226772,14608.05993,9706.597764,15776.71974,14891.63587,11105.75129,13097.59229,6689.325859,13247.97613,15275.80529,8468.318253,13684.56889,13902.71968,0.95_307.1552m/z,307.1551855,0.95285,0,0,0,0,0,0,0,0,12537.92258,neg
0,16666.25256,0,0,2690.785767,2929.852417,8433.509303,0,61989.51862,1997.815796,56150.04419,39408.7247,11878.099,0.95_846.9354m/z,846.9353728,0.95285,0,0,0,0,0,0,0,0,16845.38353,neg
25188.7232,9355.734863,0,10757.01294,5746.246826,8005.973022,17123.46256,0,0,4517.043457,0,8619.312818,19691.62526,0.95_1215.4504m/z,1215.450371,0.95285,0,0,0,0,0,0,0,0,6984.700979,neg
0,19333.32116,28998.36498,0,20796.62708,0,5745.701848,2282.411621,25535.39948,3061.081294,3058.658813,11043.95267,9551.374589,0.95_603.3540m/z,603.3539545,0.95285,0,0,0,0,0,0,0,0,10783.90779,neg
10777.84053,230422.165,286932.9866,185559.3028,291294.5195,142870.6932,232894.6068,186374.3739,179954.4681,208669.0178,130304.4772,143823.3961,124310.7567,0.96_361.1634m/z,361.1633803,0.957216667,0,0,0,0,0,0,0,0,195284.2303,neg
8017.033632,52042.85976,74227.95523,28363.89823,61550.00789,26548.93187,45265.30766,31554.02459,36655.36436,42261.03789,24385.11072,25996.70249,22683.48414,0.96_295.1819m/z,295.1819078,0.957216667,0,0,0,0,0,0,0,0,39294.55707,neg
218080.0616,12449.04504,4763.20524,6211.587632,8394.776235,6999.580083,8949.715903,3761.003933,4542.680616,6090.465287,4516.846823,11752.24918,7750.758,0.96_418.0410m/z,418.0409913,0.957216667,0,0,0,0,0,0,0,0,7181.826164,neg
46126.20452,107560.0156,62143.4855,88233.8015,95721.50509,55948.55226,71568.63244,90467.13349,84961.75155,71362.57763,106817.6566,79059.06346,114649.8848,0.96_453.3330m/z,453.333016,0.9616,0,0,0,0,0,0,0,0,85707.83833,neg
1271.056946,37118.6018,110553.7164,3613.103372,76170.61926,4225.131985,32951.6764,8383.640517,39577.62275,29684.85062,18273.45822,8861.047088,2458.140654,0.96_587.3589m/z,587.3588845,0.9616,0,0,0,0,0,0,0,0,30989.30076,neg
0,19986.25196,27455.31471,22903.72073,23471.16958,19778.20655,19666.7822,20514.78019,22068.6395,22353.82847,21919.43162,21106.27729,22258.48968,0.97_363.2178m/z,363.217787,0.965983333,0,0,0,0,0,0,0,0,21956.90771,neg
0,40670.40991,104942.4003,38234.42004,50507.05047,58780.86992,33650.05121,49821.72598,23820.71265,63925.1487,55559.54009,39165.91208,37457.12586,0.97_906.3280m/z,906.3279999,0.965983333,0,0,0,0,0,0,0,0,49711.2806,neg
1058.689522,68571.6711,37184.1701,7817.315937,82692.42855,74654.42115,76190.27186,91753.03284,87820.13089,102974.3324,108909.7622,114127.4663,106401.0806,0.97_334.1791m/z,334.1790919,0.970366667,0,0,0,0,0,0,0,0,79924.67366,neg
0,19069.96932,7564.274643,4565.042313,29063.91856,26372.82559,27195.52682,27965.62471,28393.97011,34047.15433,27797.64867,37335.52588,34226.48162,0.97_336.1761m/z,336.1760511,0.970366667,0,0,0,0,0,0,0,0,25299.83021,neg
8682.364704,123102.455,100713.5345,144767.042,122512.0618,118844.4006,116058.4862,122276.3684,116176.8291,131950.0516,103894.668,127318.3518,135603.6956,0.97_713.2660m/z,713.2660119,0.974733333,0,0,0,0,0,0,0,0,121934.8287,neg
3823.310233,62417.66332,61833.74464,80822.27903,83257.50301,68177.02958,71858.65942,66109.29681,59906.24382,74435.26946,67777.10925,84808.83704,91299.63153,0.97_715.2639m/z,715.2638529,0.974733333,0,0,0,0,0,0,0,0,72725.27224,neg
0,22642.42408,4499.180908,24114.15643,13332.15417,18846.63298,1518.964478,17191.49067,9182.15099,20714.89698,7774.86377,19946.93652,20747.66386,0.97_832.2618m/z,832.2618378,0.974733333,0,0,0,0,0,0,0,0,15042.62632,neg
0,3651.022417,0,0,0,2379.205592,9564.18042,0,10068.14359,2454.107056,29074.18548,2807.584525,18813.28182,0.97_966.8709m/z,966.870867,0.974733333,0,0,0,0,0,0,0,0,6567.642575,neg
4.140996525,6094.042395,12005.51747,1380.234589,22357.03314,6300.801246,7264.008248,2637.34764,12539.40816,2993.674095,14273.12401,6706.938223,12276.5019,0.97_323.1534m/z,323.1533641,0.974733333,0,0,0,0,0,0,0,0,8902.385926,neg
22236.38631,91308.24725,73859.15034,52288.75658,59365.18771,50741.99341,75525.42845,59630.92707,33029.8265,64350.63966,75511.00236,24852.97298,24219.40597,0.98_295.1549m/z,295.1549216,0.979116667,0,0,0,0,0,0,0,0,57056.96152,neg
1999.706011,57247.33204,58616.49694,79282.55164,59406.23884,60215.62684,49754.3437,59290.96874,53138.68462,65778.50206,72650.22381,77628.8194,86824.0321,0.98_794.2873m/z,794.2873077,0.979116667,0,0,0,0,0,0,0,0,64986.15173,neg
225516.8143,404997.0989,406984.7571,423406.2118,414609.472,383532.7308,393944.8176,353225.7668,407170.3174,420921.2909,411614.8553,437117.0321,447112.0553,0.98_804.3162m/z,804.3162189,0.9835,0,0,0,0,0,0,0,0,408719.7005,neg
114329.5173,181092.5203,184551.9355,165673.663,134256.8801,146449.3029,169248.492,119224.2291,177873.7253,157046.1506,177064.6544,171600.5344,193881.4937,0.98_1143.4976m/z,1143.497638,0.9835,0,0,0,0,0,0,0,0,164830.2984,neg
0,5650.898743,8982.6539,3864.511414,3893.68454,2854.186768,3696.808746,3936.86503,8304.613953,4916.33667,8060.585541,4486.445099,8251.255249,0.98_584.3570m/z,584.3570455,0.9835,0,0,0,0,0,0,0,0,5574.903804,neg
26778.2987,515597.5929,552369.4906,631368.7152,554069.8574,476355.4301,784303.2584,475580.5354,413324.7608,428790.1779,508126.587,479947.0207,564024.8735,0.99_421.1552m/z,421.1552372,0.987883333,0,0,0,0,0,0,0,0,531988.1917,neg
94331.39113,303402.1264,389517.2837,357238.3419,319462.7528,243352.3055,441283.2144,263624.0324,266652.0637,240567.0502,301315.5164,271833.7782,319415.1613,0.99_431.1839m/z,431.1838861,0.987883333,0,0,0,0,0,0,0,0,309805.3022,neg
16933.35897,316111.5659,356008.2225,275232.7045,312383.5679,307031.2309,277269.3717,317274.0627,292211.2914,347747.3003,368316.4153,269714.9923,279694.3561,0.99_677.2894m/z,677.2893661,0.987883333,0,0,0,0,0,0,0,0,309916.2568,neg
0,50688.02246,62096.14288,34969.49084,40949.71183,31956.50579,39142.06291,32048.37456,60434.54407,46088.95749,48744.35369,32581.58389,33910.64065,0.99_606.3413m/z,606.3412558,0.987883333,0,0,0,0,0,0,0,0,42800.86592,neg
0,29648.76103,0,0,0,23816.51911,35812.02101,10306.46622,82634.07519,5203.299194,104325.6474,85609.35565,41566.12854,0.99_1072.8752m/z,1072.875204,0.987883333,0,0,0,0,0,0,0,0,34910.18945,neg
0,4090.568229,0,0,3314.521032,6812.916753,6437.216122,0,26296.54165,3344.098712,48386.80724,33650.20847,12180.40277,0.99_1012.9099m/z,1012.909936,0.987883333,0,0,0,0,0,0,0,0,12042.77341,neg
267471.7236,842977.5283,1234504.794,576171.0373,728759.2716,658426.8265,651869.3923,692171.7752,765762.2524,903104.4499,1131910.059,561502.7972,531586.022,0.99_1107.5217m/z,1107.521737,0.99225,0,0,0,0,0,0,0,0,773228.8505,neg
0,10913.71435,23112.68192,16276.97349,13087.3694,9337.358204,21002.26483,9109.686456,7292.394892,4333.041635,14981.70955,8193.573541,12818.61996,0.99_545.1610m/z,545.1610067,0.99225,0,0,0,0,0,0,0,0,12538.28235,neg
0,2930.961182,0,0,0,2609.261963,8673.392011,3066.561151,8387.937988,0,25212.31104,31049.33416,7876.416192,0.99_1062.8481m/z,1062.84807,0.99225,0,0,0,0,0,0,0,0,7483.847974,neg
795216.4868,1398390.187,1679456.663,1220967.504,1417897.356,1234468.687,1252789.575,1304426.346,1377868.488,1471907.154,1604210.493,1223145.869,1252240.146,1.00_768.3396m/z,768.3396428,0.996633333,0,0,0,0,0,0,0,0,1369814.039,neg
1922.148072,24119.80536,36862.61617,18908.08861,20422.10793,16976.90631,15712.88666,11395.52298,31457.06297,16259.19859,21791.10354,14727.07698,15497.5931,1.00_271.1915m/z,271.1914785,0.996633333,0,0,0,0,0,0,0,0,20344.1641,neg
0,15647.97211,0,0,0,7954.60767,7527.974829,0,18739.07842,0,59950.88366,25531.31038,13207.60682,1.00_980.8290m/z,980.8290439,0.996633333,0,0,0,0,0,0,0,0,12379.95282,neg
6984.265368,15422.00437,19182.59925,12412.79887,14297.52276,11864.80536,10887.61108,7582.816822,15538.38235,15198.05161,16390.89626,19505.72279,17276.719,1.00_712.3133m/z,712.3132509,1.001016667,0,0,0,0,0,0,0,0,14629.99421,neg
0,3575.769208,4758.542236,3380.553282,6281.252274,3874.482305,9028.372543,4112.373749,5134.458878,8104.699245,4753.964486,10840.61009,10157.37711,1.00_395.2051m/z,395.2051488,1.001016667,0,0,0,0,0,0,0,0,6166.871284,neg
0,0,0,0,0,0,212647.1694,0,0,0,0,0,0,1.00_580.1323m/z,580.1322772,1.001016667,0,0,0,0,0,0,0,0,17720.59745,neg
25341.4172,112553.6892,75778.16409,88518.35771,84410.35932,61194.18359,65218.84479,77339.79271,98357.3637,62162.72979,89606.15222,73113.37151,98297.78348,1.01_467.3490m/z,467.3489718,1.0054,0,0,0,0,0,0,0,0,82212.56601,neg
5358.727027,21162.82428,30681.25406,16547.55861,31553.52094,17495.82465,19689.4673,17080.29977,27189.37801,20387.78411,30286.38836,19470.82207,21950.18677,1.01_269.0642m/z,269.0641636,1.0054,0,0,0,0,0,0,0,0,22791.27574,neg
4900.81754,93959.21045,39621.22719,63434.77532,54908.21337,37487.97791,36817.7164,52079.59368,57937.94034,42191.78097,52720.18016,46434.1445,70269.72519,1.01_457.3199m/z,457.3198618,1.0054,0,0,0,0,0,0,0,0,53988.54046,neg
735.6250821,23089.45332,28947.61854,15949.61127,4654.463446,17772.48443,49169.52109,10297.14166,23784.31921,65093.4266,43487.40323,10075.76078,29595.99283,1.01_513.3905m/z,513.3904835,1.0054,0,0,0,0,0,0,0,0,26826.43303,neg
13048.14435,5716.825928,19466.86767,10970.23519,9541.542615,10797.23044,7310.703394,7914.737793,6316.468535,5299.428936,8805.218701,17259.31177,14127.27258,1.01_1106.4673m/z,1106.467309,1.0054,0,0,0,0,0,0,0,0,10293.8203,neg
8274.817136,10436.82398,7734.110107,7880.657821,6579.724365,16601.50743,15771.12354,10166.96132,14778.55196,12913.24032,1567.367493,13242.58997,20224.20394,1.01_817.2957m/z,817.2956505,1.009783333,0,0,0,0,0,0,0,0,11491.40519,neg
0,4769.235352,3940.13133,24156.43906,7566.517644,6846.94458,18069.30726,3899.467092,4871.973969,4207.267578,6100.826386,6967.735019,6855.715097,1.01_407.1393m/z,407.1392911,1.009783333,0,0,0,0,0,0,0,0,8187.630031,neg
0,11024.62749,7980.599354,7442.467976,11306.46402,10324.16769,9125.794761,5883.686554,4457.540955,9810.531952,6994.93251,8495.067353,7095.627414,1.01_411.1477m/z,411.1477286,1.009783333,0,0,0,0,0,0,0,0,8328.459002,neg
0,98820.44357,126385.7803,99044.90346,137884.5016,71980.3894,112578.6447,74949.59711,54758.65122,104085.2001,97710.14999,112923.4486,129697.2999,1.02_433.1404m/z,433.1403968,1.018983333,0,0,0,0,0,0,0,0,101734.9175,neg
21539.09899,22282.65936,24892.51707,24097.29174,29882.34298,24065.71895,18535.92102,26279.68996,25798.43597,26028.67479,17742.33417,25895.82292,25959.45102,1.02_815.2976m/z,815.2975574,1.018983333,0,0,0,0,0,0,0,0,24288.405,neg
6304.714012,28369.50606,37870.42601,21627.24138,35281.86976,23012.5699,33472.80383,26769.72248,38279.22955,32383.46853,32849.27141,27508.68824,32128.70762,1.02_351.1213m/z,351.1212967,1.023366667,0,0,0,0,0,0,0,0,30796.1254,neg
1246.018135,14523.28954,1344.45244,16865.62284,21171.51501,24452.96174,21450.00541,18191.72565,16953.6003,22367.16787,26388.68862,23435.14101,26305.98313,1.02_365.1519m/z,365.1519068,1.023366667,0,0,0,0,0,0,0,0,19454.17946,neg
0,16191.16775,38232.22156,11376.51513,2798.987305,20064.6733,49881.5602,12079.01861,20574.02149,67313.37221,41648.10813,8130.472651,28561.66925,1.02_627.3688m/z,627.3688248,1.023366667,0,0,0,0,0,0,0,0,26404.31563,neg
0,13597.11565,12899.95505,10994.70649,11801.54637,13722.13803,11950.459,14141.96184,13540.55814,12311.47332,13497.23497,15738.28745,14267.91166,1.02_357.1859m/z,357.185937,1.023366667,0,0,0,0,0,0,0,0,13205.279,neg
207482.5286,2592791.716,4585347.336,4313863.93,3515914.141,2496294.169,1633386.48,1886729.652,3543688.661,5069823.926,2126221.849,2194627.811,1308249.026,1.03_322.1659m/z,322.1658662,1.027733333,0,0,0,0,0,0,0,0,2938911.558,neg
14554.11068,13194.59454,28596.72147,13060.9187,20496.17598,20971.64791,20316.54454,18190.71289,19042.1642,28846.35452,30249.41052,21201.59519,18813.64405,1.03_779.3209m/z,779.3208728,1.027733333,0,0,0,0,0,0,0,0,21081.70704,neg
622.3240204,31957.41669,71854.35872,67516.05008,54791.11977,34041.65561,20910.63427,26892.8802,47368.38577,80152.78531,27154.42625,29855.09861,17169.69024,1.03_324.1719m/z,324.1718645,1.027733333,0,0,0,0,0,0,0,0,42472.04179,neg
33113.3109,511428.9814,180408.8386,277365.4521,205428.9918,756214.8272,615566.5776,114222.9487,695843.1674,109107.1068,394142.3215,291297.243,1843587.471,1.03_265.1478m/z,265.1478422,1.032116667,0,0,0,0,0,0,0,0,499551.1606,neg
1.11696408,64425.76467,66237.25517,69104.25175,70274.01466,65771.95897,54485.19112,66412.73416,66641.85135,63445.05579,73017.79131,63923.70403,70436.58582,1.03_355.1891m/z,355.1890883,1.032116667,0,0,0,0,0,0,0,0,66181.34657,neg
17394.65546,15493.4989,37087.05768,20092.75556,47696.71587,38544.22529,40614.41234,38913.58251,29406.54087,53460.55007,48616.25043,37389.39613,34424.76074,1.03_729.3285m/z,729.3285299,1.032116667,0,0,0,0,0,0,0,0,36811.64553,neg
0,0,35530.73975,0,8151.938379,11399.1226,9371.340109,20644.23994,0,30705.34508,15134.38693,7044.05533,0,1.03_830.2859m/z,830.285887,1.032116667,0,0,0,0,0,0,0,0,11498.43068,neg
0,0,5491.826882,3052.88983,7001.375541,5443.607164,6148.452972,6134.084864,3681.495667,6737.411957,8276.178333,3472.008118,7222.496592,1.03_389.2697m/z,389.2697121,1.032116667,0,0,0,0,0,0,0,0,5221.818993,neg
0,0,0,0,9592.166253,16050.28353,16088.00154,11700.8291,1450.707541,6545.079357,5220.630493,2341.666809,4148.767822,1.03_602.2866m/z,602.2865906,1.032116667,0,0,0,0,0,0,0,0,6094.84437,neg
0,555927.2898,557508.121,561080.9463,890527.3374,787402.4809,765650.3651,695192.5025,373116.6945,496172.4273,590344.3404,564004.9512,718290.9189,1.04_612.3153m/z,612.3152824,1.0365,0,0,0,0,0,0,0,0,629601.5313,neg
0,119645.5075,165026.682,102248.5641,119246.6263,93698.38074,109531.2219,101887.3706,169014.7982,97754.59632,149819.6068,89157.9356,101325.7489,1.04_432.3115m/z,432.3115201,1.0365,0,0,0,0,0,0,0,0,118196.4199,neg
13529.15412,26497.43927,164815.7274,101158.5715,112175.4291,111921.8348,118739.9462,118573.407,85880.7798,142283.4678,140982.9355,125768.8163,94048.60591,1.04_716.3081m/z,716.3081435,1.0365,0,0,0,0,0,0,0,0,111903.9134,neg
0,21475.41958,28415.06628,30540.53585,25873.87225,23924.65577,26202.02148,20863.2756,30733.81877,25395.78082,31705.54525,25072.29417,28584.00134,1.04_363.2541m/z,363.2541338,1.0365,0,0,0,0,0,0,0,0,26565.52393,neg
2191.788082,26203.00123,29601.83074,27353.03779,26144.25116,23652.22919,25585.89271,24656.22238,39182.20255,22986.04434,25705.7638,26137.97273,22731.15544,1.04_301.2019m/z,301.2019383,1.0365,0,0,0,0,0,0,0,0,26661.63367,neg
0,3853.769934,11255.92156,12450.16451,30105.24528,21752.40664,27185.08966,12280.49238,4339.458697,15077.24476,25508.7228,12832.9718,25025.80055,1.04_566.3099m/z,566.3098698,1.0365,0,0,0,0,0,0,0,0,16805.60738,neg
0,30593.15168,0,18678.54585,0,14252.28943,10258.78109,0,31484.63666,0,9126.353179,3024.081909,162490.9778,1.04_701.5150m/z,701.5149939,1.0365,0,0,0,0,0,0,0,0,23325.7348,neg
144.8879089,21280.48302,38232.90912,29217.02099,30511.39226,31536.9186,25984.9924,25332.46902,42391.79141,26550.97186,30079.05963,28289.26393,28837.68285,1.04_381.2265m/z,381.2265259,1.0365,0,0,0,0,0,0,0,0,29853.74626,neg
555.5828619,7767.214785,12313.18146,6341.553986,11831.93748,5820.979468,6948.627736,5197.551797,13654.67494,8317.211983,12247.00389,7774.555026,8054.849136,1.04_299.0746m/z,299.0746101,1.0365,0,0,0,0,0,0,0,0,8855.778474,neg
0,6055.414124,24646.11958,11706.9617,11439.22675,7536.471709,23493.68157,7858.810944,6555.741089,8347.970046,9756.750031,8551.808716,18474.48412,1.04_530.2505m/z,530.2504988,1.0365,0,0,0,0,0,0,0,0,12035.2867,neg
0,77004.36823,14113.80575,11712.65875,12839.91313,5642.462401,12284.90472,1569.17097,21547.1012,4203.89544,8266.176813,4599.675989,10827.43521,1.04_544.2613m/z,544.2613125,1.0365,0,0,0,0,0,0,0,0,15384.29738,neg
0,42626659.89,280719.0327,10453981.52,1570152.862,519165.9287,669951.6618,208587.609,7237416.475,3364.177859,377494.9273,203795.8921,2339676.389,1.04_502.3173m/z,502.3172913,1.040883333,0,0,0,0,0,0,0,0,5540913.864,neg
73654.73508,502353.9308,988541.4435,679056.7391,970701.3835,685583.9272,714766.1586,827578.6813,695017.8922,732257.8804,941912.2353,648911.2656,914804.2895,1.04_595.3422m/z,595.3421578,1.040883333,PA(18:2_11:3)-H,PA,C32 H52 O8 N0 P1,1.062,595.340782,7.383914318,B,(18:2_11:3),775123.8189,neg
2279.447808,95827.51097,170958.0187,104753.2002,105407.6182,104629.7748,83183.72067,94206.90652,155745.204,90264.76435,116595.2974,90669.53849,84194.33238,1.04_333.2067m/z,333.2067436,1.040883333,0,0,0,0,0,0,0,0,108036.3239,neg
0,32342.37874,86095.27254,59850.06205,80996.35791,82994.60622,75629.27059,75342.75129,75586.27577,94246.31627,86741.32039,81106.29774,79714.35078,1.04_427.2848m/z,427.2848114,1.040883333,0,0,0,0,0,0,0,0,75887.10502,neg
2353.915975,32483.37564,91069.7131,59645.03676,73381.7215,41801.67568,66932.63378,50160.38225,41223.62551,71043.38697,74529.85361,81084.20647,66731.65279,1.04_388.1554m/z,388.1554384,1.040883333,0,0,0,0,0,0,0,0,62507.27201,neg
67140.08817,71375.75025,103188.1374,174820.9991,89356.10171,89823.18018,83765.16747,128945.8547,72079.73892,120806.7042,205503.9036,93929.66454,86200.70732,1.04_726.5642m/z,726.5642034,1.040883333,0,0,0,0,0,0,0,0,109982.9924,neg
3034.912346,41506.05397,49532.07829,56871.99582,40590.97678,36339.66802,41936.09122,34736.83339,58312.12849,40492.66638,45323.72477,36988.37073,36090.43438,1.04_329.2332m/z,329.2332135,1.040883333,0,0,0,0,0,0,0,0,43226.75185,neg
0,10480.97625,36237.55957,22274.68948,27931.57103,17182.62409,23083.20835,21212.11676,28389.96344,23844.61262,28528.75468,20944.4131,25023.43336,1.04_361.2384m/z,361.2384143,1.040883333,0,0,0,0,0,0,0,0,23761.16023,neg
0,372601.3298,0,0,0,0,0,0,0,0,0,0,0,1.04_782.5038m/z,782.5037614,1.040883333,0,0,0,0,0,0,0,0,31050.11082,neg
8648.762858,0,4517.031219,3901.748596,14980.06094,11287.32833,5589.871099,10177.95258,3895.917023,3619.793251,7451.14208,4882.64325,10273.17316,1.04_396.1790m/z,396.1790334,1.040883333,0,0,0,0,0,0,0,0,6714.721794,neg
0,0,25919.46873,12040.92938,26729.99111,24490.77395,20068.41753,17410.67102,18616.82997,27238.42862,22755.57164,16248.8725,17312.69945,1.04_489.2622m/z,489.2622127,1.040883333,0,0,0,0,0,0,0,0,19069.38783,neg
2858.195828,7574.363185,12732.80388,8208.251273,9939.151863,2785.6253,14909.50309,4703.202831,9579.021771,4917.38039,9229.431151,2209.564438,12522.62808,1.04_277.1838m/z,277.1837588,1.040883333,0,0,0,0,0,0,0,0,8275.910604,neg
0,0,26631.68353,11382.79025,19013.88797,27533.76889,28618.92413,21978.68563,1027.517485,23150.43497,20014.68925,19431.48244,25945.26015,1.04_575.3159m/z,575.3159022,1.040883333,0,0,0,0,0,0,0,0,18727.42706,neg
