peak,cell,es,se,pv
337.4,both,-0.159427939381517,0.535702874180188,0.766004536118379
133.9,both,0.159418736005352,0.535702738052279,0.766017592296138
152.6,gfap,0.159398708002231,0.535702441843444,0.76604600486936
333.5,other,-0.159393734734998,0.535702368295888,0.766053060212905
614.2,gfap,-0.159360674770315,0.535701879444057,0.766099961418389
168.9,both,0.159335095587702,0.535701501278498,0.766136250533372
168.6,gfap,0.159327478720994,0.535701388681548,0.766147056674911
546.9,gfap,-0.159322046979532,0.535701308389663,0.766154762784611
222.6,ki67,0.159200832776393,0.535699517312934,0.766326738482543
722.7,both,-0.159188640140118,0.53569933722809,0.766344037824704
85.4,ki67,-0.159167914714395,0.535699031145731,0.76637344409666
215.3,other,-0.159068800313222,0.535697567928508,0.766514077922036
157,both,-0.15894269975389,0.535695707628681,0.766693015300808
163.8,both,0.158931961313493,0.535695549277595,0.766708253867255
708.6,gfap,-0.158910841336812,0.535695237869476,0.766738224831966
198.9,ki67,0.158860990346286,0.535694502994042,0.766808969033397
185.4,other,-0.158812390547314,0.535693786783966,0.766877939803785
148.9,gfap,-0.158808441380611,0.535693728595101,0.766883544386724
95.9,other,0.158711776983932,0.535692304745977,0.767020733047478
74.8,other,-0.158642355082136,0.535691282706435,0.767119263621646
115.8,gfap,0.158613952952368,0.535690864694394,0.767159576040543
216,other,-0.158563735757804,0.535690125798652,0.76723085333382
109.4,gfap,-0.158505702574636,0.535689272188624,0.767313227306902
751,gfap,-0.158290196032221,0.535686105025938,0.767619149952512
345.6,other,-0.158289489059096,0.535686094643064,0.767620153605848
273.4,both,-0.158265603452258,0.535685743877152,0.767654063035018
211.1,other,0.158242281404238,0.535685401438091,0.767687172895972
889.6,other,-0.158213510610424,0.535684979063989,0.767728018907649
170.9,gfap,-0.158209353855734,0.535684918046429,0.767733920330324
213.2,ki67,-0.1581829038854,0.535684529821157,0.767771472212487
510.4,both,0.158131078281085,0.535683769326799,0.767845052523736
268.2,ki67,0.158054144090966,0.535682640843978,0.767954285626354
705.8,both,-0.158049606471785,0.535682574302541,0.767960728417968
186.2,other,0.158039805840886,0.535682430588716,0.767974644021169
242.7,both,0.158039572603485,0.535682427168693,0.767974975188562
651.8,other,-0.158038915079459,0.535682417527269,0.767975908789168
116.4,ki67,0.157990997758962,0.535681715012212,0.768043946340155
151.8,ki67,-0.157964471721048,0.535681326205613,0.768081611405342
429.8,gfap,0.157953595991754,0.535681166812909,0.768097054340389
403,ki67,-0.157943506616901,0.535681018954642,0.768111380790187
218.4,ki67,-0.157934918017695,0.535680893097426,0.768123576279125
337,both,0.157933251004761,0.535680868669831,0.768125943382652
707,ki67,0.157870165537328,0.535679944434821,0.768215524498272
78.1,both,0.157850522029126,0.535679656722242,0.768243418929416
264.4,both,0.157833589198051,0.535679408740746,0.76826746438634
134.2,ki67,0.157808851185197,0.535679046499895,0.768302594047986
79.2,ki67,0.157797549264811,0.535678881023717,0.768318643726104
132.6,other,-0.15779753917388,0.535678880875977,0.768318658056126
365.3,ki67,0.157795038728492,0.535678844267499,0.768322208914465
137.1,gfap,0.157624239930571,0.535676345006626,0.768564771863676
156.1,ki67,0.157618609421767,0.535676262662528,0.768572768574595
147.2,ki67,0.157606511826396,0.535676085749599,0.768589950238916
228,both,0.157581525082408,0.535675720391019,0.76862543818836
119.4,both,-0.157540952908165,0.535675127263642,0.768683062860874
638.1,gfap,0.157472072413664,0.535674120643253,0.768780897214972
258.1,both,0.157468724958974,0.535674071734678,0.768785651877396
719.7,ki67,-0.157434098347228,0.535673565877218,0.768834835459784
263.7,other,0.157424105440879,0.535673419912228,0.76884902956644
394.3,both,0.157418345047354,0.535673335775154,0.76885721177507
55.2,ki67,-0.157406421755047,0.535673161631701,0.768874148015022
283.6,other,-0.157395455488826,0.535673001477512,0.768889724975328
701.8,both,0.15734336806619,0.535672240931026,0.768963713674871
160.7,other,0.157339806927658,0.535672188942764,0.76896877225904
139.9,other,0.157310791536863,0.53567176539725,0.769009988936207
688.6,ki67,0.157238893319652,0.535670716214664,0.76911212436724
417.2,other,0.157196150421388,0.535670092710606,0.769172845223786
371,gfap,0.157173334652699,0.53566975995893,0.769205258128772
872.7,both,-0.15717064570709,0.535669720745748,0.769209078172564
188,other,0.157164879809788,0.535669636663303,0.769217269501726
94.5,gfap,-0.157082094678489,0.535668429769842,0.769334881566001
300.6,other,-0.157005652439199,0.53566731590929,0.769443487761657
227.7,gfap,-0.156955322796853,0.535666582837192,0.76951499702264
214.5,gfap,-0.156927029772455,0.535666170840324,0.769555197250205
759.8,other,0.156885362569024,0.53566556422623,0.769614401516301
51.5,both,-0.156821129958989,0.535664629406747,0.769705671634318
51.8,both,0.15677350059715,0.535663936471394,0.769773352047956
402.9,both,-0.156617620662469,0.535661670118987,0.769994868554125
110.2,other,-0.156614845977979,0.535661629797935,0.769998811774233
237.6,both,-0.156604048112051,0.535661472892699,0.770014157137918
661.6,gfap,0.156523236688283,0.535660298953071,0.77012900540363
273.3,other,0.156505477587415,0.535660041049221,0.770154245210434
410.1,both,0.156465871188287,0.535659465976255,0.770210536110187
716.7,gfap,0.15638076630687,0.535658230769361,0.770331496786591
899.1,both,-0.156296091176272,0.535657002463973,0.770451853027524
79.5,other,-0.156244243388271,0.535656250682097,0.770525552004921
151.7,other,0.156232122144434,0.535656074962465,0.770542782076341
496.8,other,-0.156140597633493,0.535654748585268,0.770672886281751
238.4,other,0.156131812017854,0.535654621304457,0.77068537562755
795.6,both,0.156081328647687,0.535653890069431,0.770757142471505
136.8,ki67,0.156020473267542,0.535653008912264,0.770843657099506
523.2,both,0.155990301345499,0.535652572163963,0.770886552018142
189.7,other,0.155984191568611,0.535652483733213,0.770895238284187
150.8,other,-0.155930176848597,0.535651702093292,0.77097203241516
969.7,ki67,0.155904591838637,0.535651331950058,0.771008408189459
82.2,other,0.155870875203345,0.535650844257416,0.771056346077323
53,other,0.155862906112155,0.535650729004228,0.771067676577809
195.2,gfap,-0.155855618988329,0.535650623619148,0.771078037502259
122.7,gfap,0.155853682212127,0.535650595610662,0.771080791242958
289.2,ki67,0.155806856916489,0.535649918557055,0.771147369238496
632.7,gfap,-0.15579432105499,0.53564973733363,0.77116519353457
76.5,both,-0.155751471590201,0.535649117994279,0.771226120714961
154.6,both,0.155730424966684,0.535648813851857,0.771256047270554
690.3,other,-0.155726494953647,0.535648757064209,0.771261635466985
905.2,gfap,0.155681484548217,0.535648106777539,0.771325638005633
904.6,ki67,-0.155642243248131,0.535647539992611,0.771381438626158
597.7,ki67,-0.155617154503001,0.535647177695833,0.771417115209533
125.8,gfap,0.155606986599263,0.535647030881664,0.771431574284098
365.7,gfap,0.155583278649289,0.53564668860013,0.771465288079044
429.2,other,-0.155418237831003,0.535644307276378,0.771699997458664
66,other,-0.15536153336145,0.535643489685757,0.771780644091441
629.1,gfap,0.155360700808001,0.535643477683839,0.771781828192632
72.1,gfap,0.155324715901581,0.535642958994093,0.771833008398382
534,gfap,0.15522841217922,0.535641571451984,0.771969983782387
88.8,ki67,0.155157628051146,0.535640552142106,0.772070667169127
798.9,both,-0.155137820081126,0.535640266985084,0.772098842827987
270.1,other,0.155120690099024,0.535640020409812,0.772123209486971
806.4,other,-0.155095374324611,0.535639656054875,0.772159220554712
332.4,ki67,0.155079504158089,0.535639427675172,0.7721817957648
185,ki67,-0.155065068899671,0.535639219964733,0.77220233001987
904.6,both,0.155049433392777,0.535638995005516,0.772224571843647
80.1,ki67,-0.155013059881061,0.535638471761198,0.77227631472987
91.5,gfap,0.154952356302169,0.535637598793534,0.772362670776758
382.6,both,-0.154899885043049,0.535636844487804,0.772437318254788
572.5,gfap,-0.154891395883094,0.535636722474962,0.772449395463012
167,both,-0.154889358360261,0.535636693191083,0.772452294179458
834.9,ki67,0.154848746524102,0.53563610958581,0.772510072059073
479.5,ki67,-0.154848149336853,0.535636101005173,0.772510921679667
297.3,ki67,0.154837693374037,0.53563595077484,0.772525797468942
924.6,both,0.154821164814011,0.535635713314583,0.772549312991149
138.8,gfap,0.15478098959159,0.535635136235942,0.772606472107368
360.5,both,0.154764512714011,0.535634899604484,0.772629914920701
959.8,ki67,-0.15468141348548,0.535633706563379,0.772748149676626
160.5,other,0.154622196128664,0.535632856779514,0.772832408669437
99.2,other,0.154456897920887,0.535630486423635,0.773067623914676
539.5,gfap,-0.154421877725173,0.535629984562483,0.773117459861189
155,both,0.154407734613991,0.535629781915043,0.773137586705034
364.3,ki67,0.154403505167111,0.53562972131764,0.773143605599865
387.3,gfap,-0.154384167193823,0.535629444273874,0.773171125527624
151.9,ki67,-0.154365401159998,0.535629175456987,0.773197831840106
465.4,ki67,-0.154357276350989,0.535629059082027,0.773209394511666
578.2,ki67,-0.154292736293115,0.535628134865093,0.773301245555971
78,ki67,-0.154278624152014,0.535627932829794,0.773321329924233
559.7,ki67,-0.154180694234563,0.535626531331215,0.773460708374594
749.8,other,-0.15412253981509,0.535625699488745,0.773543480446268
429.3,other,0.154075212271783,0.535625022744885,0.773610844645434
948.9,both,-0.154057560316492,0.535624770389845,0.773635970259549
925.4,other,-0.15403174459178,0.535624401376163,0.773672716591276
235.6,ki67,0.153971534502454,0.535623540963815,0.773758422432952
91,both,0.153909073405937,0.53562264873823,0.773847335814124
155,other,0.153901029982399,0.535622533868143,0.77385878587682
128.2,other,-0.153887454748057,0.535622340010481,0.773878110771947
187,gfap,-0.153886886032627,0.535622331889458,0.773878920364879
495,gfap,0.153840557857556,0.53562167044247,0.773944871631955
399.6,ki67,0.153776976871294,0.535620762992681,0.774035386487844
697.2,both,0.153696513350833,0.535619615125082,0.774149940638696
76.6,other,-0.153687310912001,0.535619483884074,0.774163042309572
149.7,other,-0.153616031737494,0.535618467597896,0.774264526204232
96.1,other,0.15360673557434,0.535618335089416,0.774277761965659
532,gfap,0.153592136981063,0.535618127015662,0.77429854741336
676.2,both,0.15357085454353,0.535617823712358,0.774328849638302
787.7,other,-0.153554147976436,0.535617585650677,0.774352636953418
86.7,both,-0.153545486320743,0.535617462235814,0.774364969776429
461.2,gfap,0.15349280306516,0.535616711732271,0.774439983780893
241.3,both,-0.153487483583886,0.53561663596743,0.774447558154914
66.6,both,0.153441044679878,0.535615974653826,0.774513683249825
158.2,gfap,-0.153409608472591,0.535615527099371,0.774558446833432
744.9,gfap,0.153390487533421,0.53561525492095,0.774585674513915
144.9,both,-0.153330317017532,0.535614398639754,0.774671357718517
545.8,ki67,-0.153303878170232,0.535614022496707,0.77470900780628
68.6,gfap,0.153229351629368,0.535612962562167,0.774815140174256
768.5,both,-0.153228062710465,0.535612944235365,0.774816975751028
758.2,gfap,0.153112105820483,0.535611296102811,0.774982118338972
752.2,ki67,-0.153058706640884,0.535610537540992,0.775058171906245
920.1,gfap,0.153023104361696,0.535610031939387,0.775108879688109
254.1,both,0.153017952483091,0.535609958785288,0.775116217521362
236.4,gfap,-0.152984782291807,0.5356094878439,0.775163462458506
333.3,other,-0.152973072065832,0.53560932160957,0.775180141785637
94.8,both,0.152949869469444,0.535608992270946,0.775213190492053
980,other,-0.152903770315281,0.535608338085251,0.775278853386573
500,ki67,0.152836765150056,0.535607387575912,0.77537429776135
731.2,other,-0.15278971911115,0.535606720446959,0.775441314027516
608.2,other,-0.152784181844105,0.53560664194007,0.775449201894834
397.3,both,0.152768761021503,0.535606423319926,0.77547116908171
409.8,other,-0.152759756770219,0.53560629567732,0.775483995864609
385.2,gfap,0.152701158532715,0.535605465182566,0.77556747225111
647.2,other,0.152696071128111,0.53560539309532,0.775574719677219
287.3,other,-0.15268008763651,0.535605166628823,0.775597489621264
349.5,ki67,-0.15266166145465,0.535604905581696,0.77562373967598
854.4,ki67,0.15265666028043,0.535604834734549,0.775630864431125
271.1,both,-0.152652688546002,0.5356047784722,0.775636522644859
809.5,gfap,-0.152616900860138,0.535604271580769,0.775687507128349
256.6,other,0.152586200315062,0.535603836837165,0.775731245165482
796.3,gfap,0.152527181926464,0.535603001335555,0.775815328981921
442,ki67,0.152519099054522,0.535602886934375,0.775826844928412
108,other,0.152513797136101,0.535602811896787,0.775834398785262
63.7,ki67,0.152499877196602,0.535602614901463,0.775854231200098
389.7,gfap,0.152431310649783,0.535601644807379,0.775951923746587
108.3,ki67,0.152369850057781,0.535600775619155,0.776039495303587
734.5,ki67,-0.152364529001106,0.535600700384107,0.77604707711605
905.8,ki67,-0.152341163011718,0.535600370040606,0.77608037089692
676.5,both,-0.152330051721385,0.535600212969196,0.776096203341995
571.3,other,0.152269766901846,0.535599360969895,0.77618210486931
382.3,both,0.152218326139029,0.535598634228352,0.776255406741489
213.9,other,0.15216471973258,0.535597877151396,0.776331797042578
170.5,ki67,0.152108584181175,0.535597084640311,0.776411794096667
254.8,gfap,0.152098900017301,0.535596947950575,0.77642559497764
706.9,both,0.152075496146453,0.535596617646132,0.77645894811833
273.4,other,-0.152061607013526,0.535596421649404,0.776478741914467
68,gfap,0.152012784994914,0.535595732838174,0.776548320878113
412.2,gfap,-0.152009181326719,0.535595682004125,0.776553456747013
443.3,both,-0.151926191612302,0.535594511667077,0.776671734975282
153.4,gfap,0.151922855331343,0.535594464631506,0.776676490019146
479.6,both,-0.151907132561651,0.535594242982531,0.776698899070583
253.4,ki67,-0.151893516421419,0.535594051049855,0.776718305797707
269.4,gfap,0.151856225487426,0.535593525485776,0.776771456406948
727.5,gfap,0.151833871649143,0.535593210500993,0.776803317813358
736.8,ki67,-0.151746780088216,0.535591983746589,0.776927455404709
855.1,other,0.151723371238582,0.53559165413373,0.776960822764875
710.8,gfap,-0.151645117220441,0.535590552630467,0.777072370766136
96.3,gfap,-0.151606593830051,0.535590010583272,0.777127286273448
742.5,ki67,0.151598002169459,0.535589889712165,0.777139533952649
353.2,ki67,-0.151510696001309,0.535588661839072,0.777263995219722
171.9,both,0.151489249111339,0.535588360318014,0.777294570320664
427.4,ki67,0.151487915565721,0.535588341571148,0.777296471462174
421.3,gfap,0.15140389842024,0.535587160796962,0.777416251844692
83,ki67,-0.1513773012001,0.535586787136475,0.777454171863226
76.7,gfap,-0.15135415538597,0.5355864620175,0.777487171661253
894.6,both,0.151303991025728,0.535585757550963,0.777558694330907
1000,gfap,-0.151248932424632,0.535584984621525,0.777637197540367
70.2,ki67,-0.151216403745704,0.53558452810568,0.777683578544839
462.2,ki67,0.151121362874983,0.535583194837995,0.777819097751601
748.5,other,-0.151105693618498,0.535582975104175,0.777841441361479
537.6,both,-0.151097079968177,0.535582854322514,0.777853724104583
380.8,gfap,-0.151090708212608,0.535582764981389,0.777862810030711
916.9,gfap,0.151080142908659,0.53558261684899,0.777877875903922
226.1,ki67,-0.151018290384213,0.535581749843576,0.777966078064932
752.3,other,-0.15089553902721,0.535580030248219,0.778141132155155
414.9,ki67,0.150871275637048,0.535579690512859,0.77817573538823
122.3,ki67,0.150851008757405,0.535579406778246,0.778204639385583
245,gfap,-0.15083972835213,0.535579248869967,0.77822072730377
189.2,other,-0.150805106545168,0.535578764291506,0.778270105006267
64.8,other,-0.150754685372817,0.535578058777988,0.778342017641736
240.9,ki67,0.150722271061709,0.535577605347881,0.778388249344393
95.4,both,-0.150689992516784,0.535577153913461,0.778434288303305
568.3,ki67,-0.150668698788208,0.535576856160875,0.778464660084176
66.3,other,-0.150630962692795,0.535576328595791,0.778518484982156
227.1,ki67,0.150567893825504,0.535575447162678,0.778608446018165
329.3,both,0.15056568862921,0.535575416350115,0.778611591558021
621,gfap,0.150562558599484,0.535575372615897,0.778616056307518
149.4,other,0.150492402724933,0.5355743926033,0.778716130534067
539.4,gfap,0.150450509141336,0.53557380760569,0.778775891874608
879.6,gfap,-0.150447430169213,0.535573764617646,0.77878028409822
749.8,gfap,0.150341039762787,0.535572279752587,0.778932057416123
172.5,both,0.150299012554441,0.535571693477342,0.778992014824233
901.8,other,-0.150184151038302,0.535570092003868,0.779155887781809
509.3,both,-0.150154903724949,0.535569684413733,0.779197616735228
239,both,0.150150842490127,0.535569627822676,0.779203411208341
519.4,ki67,0.15012533097064,0.535569272368655,0.779239810759344
356,both,-0.150115400327449,0.535569134020485,0.779253979840613
395.5,gfap,0.150088856613756,0.535568764273051,0.779291852931009
348.9,ki67,0.149972667424845,0.535567146552604,0.779457641029128
213.3,gfap,0.149895697822661,0.535566075579836,0.77956747381228
329.3,gfap,-0.149895388446296,0.535566071276207,0.779567915291151
849.8,other,0.149893071360117,0.535566039044294,0.77957122176673
398.8,ki67,0.149857892580122,0.535565549749541,0.779621422351862
114.3,gfap,-0.149751586885014,0.53556407185966,0.779773128407391
117.5,ki67,0.149677425409682,0.53556304146583,0.779878968004592
87.9,other,-0.149677178385418,0.535563038034543,0.779879320553268
237.6,ki67,-0.149622044055683,0.535562272333164,0.779958008599181
64.9,ki67,-0.149617602706026,0.535562210664267,0.779964347432849
992.7,gfap,0.149560355595735,0.535561415941622,0.780046053811274
260.3,gfap,0.149547565909363,0.53556123843252,0.780064308371272
645.5,gfap,0.149547118054003,0.535561232216972,0.780064947592173
338.5,both,-0.149538136877481,0.535561107575899,0.780077766400264
876.2,gfap,0.149510031683477,0.535560717579237,0.780117881309053
203.9,gfap,-0.149495476031592,0.535560515629058,0.780138657044774
840.5,ki67,-0.149443328805242,0.535559792281069,0.780213089888329
707,both,0.149435430456203,0.535559682742899,0.78022436387455
396.7,both,-0.149340376606639,0.535558364941923,0.780360046495529
443.5,both,-0.149319825150434,0.535558080131886,0.780389383251316
80.1,other,0.149206031503857,0.535556503842109,0.780551827705854
141.5,other,0.149192151619654,0.535556311657402,0.780571642485121
656.3,ki67,-0.149174997604463,0.535556074162781,0.780596131606321
792.5,ki67,-0.149145790208952,0.535555669853611,0.780637828743487
478.3,both,0.149139982597727,0.53555558947,0.780646119906823
111,both,-0.14908545867302,0.535554834952048,0.780723961702369
806.6,ki67,-0.14904483707988,0.535554272997262,0.780781957294528
156.7,both,0.149020918771088,0.535553942185285,0.780816106204404
391.6,gfap,-0.149016949897055,0.535553887297261,0.780821772735737
655.5,both,0.148910533342997,0.535552416139633,0.780973713193506
58.4,both,0.148868919573552,0.535551841134048,0.781033131519391
711.8,gfap,-0.148842370531967,0.535551474371643,0.781071040403548
746.7,ki67,-0.148836705221461,0.535551396116504,0.781079129872806
429.3,gfap,-0.148796399833045,0.535550839462363,0.781136682526607
261,gfap,-0.148774807338974,0.535550541312125,0.781167515331782
163.6,gfap,-0.148763078273904,0.535550379374674,0.781184263909156
65.1,other,-0.148762654235087,0.535550373520417,0.7811848694197
598.5,both,0.148760532758697,0.535550344231674,0.781187898805791
708,both,0.148723019624942,0.535549826400443,0.781241466737936
324.3,ki67,0.148718836706442,0.535549768667505,0.781247439927759
401.1,both,-0.148707149616121,0.53554960737003,0.78126412912166
129,both,0.14866421620098,0.535549014939889,0.781325439138912
366.1,other,-0.148633575904886,0.535548592244397,0.781369195222634
205.1,ki67,0.148578669369706,0.535547835003275,0.781447606864985
129.1,ki67,-0.148537489436621,0.535547267254902,0.78150641731837
468.3,other,0.148446828628548,0.535546017865464,0.781635898142665
58.2,both,-0.148392073122159,0.535545263652218,0.78171410275887
239.6,ki67,-0.148387140417851,0.535545195721777,0.781721148024187
191.7,both,0.148327156935201,0.535544369842848,0.781806822666401
585.5,both,-0.148291053689868,0.535543872917873,0.781858390540008
202.3,other,-0.148289244927935,0.535543848025248,0.781860974104256
655.6,both,-0.148276025203773,0.535543666101351,0.781879856721168
496.4,both,0.14825859752874,0.535543426294217,0.781904750061837
747.6,both,-0.148163544057868,0.535542118840013,0.782040527048838
240.5,ki67,0.148109289254935,0.535541372943256,0.78211802952215
382.9,ki67,0.14810299569669,0.535541286436833,0.782127019971627
183.2,both,-0.148060033676544,0.535540696011683,0.78218839280429
115.3,both,0.147992146970195,0.535539763395537,0.782285374649699
666.5,both,-0.147955284340486,0.535539257161433,0.782338037633567
677.5,both,-0.147920081782195,0.535538773842345,0.782388330063671
311.8,other,0.147875808708125,0.535538166150836,0.782451582646905
199.2,both,0.147751040911155,0.535536454565027,0.782629846286098
398.9,gfap,0.147669622391124,0.535535338428004,0.782746181149816
633.5,gfap,-0.147636675347376,0.535534886943095,0.782793259125567
938.7,ki67,-0.147633093289676,0.53553483786295,0.78279837757695
360.3,both,-0.147599914457744,0.535534383314179,0.782845787778744
535.4,gfap,0.147582377243746,0.535534143096112,0.782870847590508
148.1,ki67,0.147519490367582,0.535533281929482,0.782960711956964
304.2,both,0.147331497592514,0.535530709755442,0.783229370551904
573.8,both,-0.147326497136529,0.535530641382303,0.783236517059458
816.6,ki67,0.147319001443049,0.535530538895164,0.783247229727895
399.4,both,0.147301699345852,0.535530302346833,0.783271957657751
111.7,gfap,0.147296958765269,0.535530237540074,0.783278732877128
442.1,other,0.147221191445767,0.535529202034508,0.783387021799987
316.2,gfap,0.147214295720319,0.535529107817562,0.783396877616917
279.7,gfap,-0.147205621954565,0.535528989313327,0.783409274780823
634.5,other,-0.14719781365617,0.535528882639381,0.783420435011196
421,both,0.147139220809596,0.535528082346485,0.783504182121531
689.5,both,-0.147100733761998,0.535527556842235,0.783559193460829
81,other,0.147087835343955,0.535527380757171,0.783577630052004
253.2,gfap,-0.147063061982765,0.53552704260234,0.783613040703472
440.2,other,-0.147052496873759,0.535526898406523,0.783628142460254
602.7,ki67,-0.147043451422469,0.535526774959657,0.783641072094194
587,ki67,-0.146984783261731,0.535525974475625,0.783724934457557
873.3,ki67,0.146918564819186,0.535525071355855,0.783819592932909
467.6,both,-0.146913692346052,0.535525004918678,0.783826558220541
108.6,other,-0.146903138700899,0.535524861025074,0.783841644913629
99.5,ki67,-0.1468750318366,0.535524477852457,0.783881824817163
687.3,ki67,0.146798247438799,0.535523431445686,0.783991594607488
173.1,both,-0.146778403618232,0.53552316110559,0.784019963830856
250.9,ki67,-0.146762029084365,0.535522938056357,0.784043373523496
82.3,ki67,-0.14674413113809,0.535522694283992,0.784068961404836
698,ki67,-0.146736788295361,0.535522594282084,0.784079459211417
255.7,gfap,0.146709993035708,0.535522229400708,0.784117767844358
360.1,other,-0.146658370914963,0.535521526629547,0.784191572626677
164.1,both,0.146586634264999,0.535520550433138,0.784294139104622
370.4,other,-0.146548401683138,0.535520030356371,0.784348804432741
319.7,ki67,-0.146494091130165,0.535519291803769,0.784426460307881
407.7,other,0.146492008549733,0.535519263488824,0.784429438131996
107.4,gfap,-0.146479179917298,0.535519089078465,0.784447781518443
70.3,gfap,0.146444935718264,0.535518623589489,0.784496747238575
157,other,-0.146341979399488,0.535517224734532,0.78464397020436
118.5,ki67,0.146312650310751,0.535516826423153,0.784685911121037
739.2,gfap,0.146174187504483,0.535514947066848,0.784883924149047
430.3,gfap,-0.146163113238989,0.535514796832355,0.784899761937214
120.9,ki67,-0.146142558341652,0.535514518012807,0.784929158660227
660.5,ki67,-0.146048781468409,0.535513246460054,0.785063278753155
258.3,both,0.145992460934691,0.535512483181485,0.785143832152728
702.7,other,0.145947793422103,0.535511878037913,0.785207720502114
154.2,both,-0.145920909110031,0.535511513905346,0.785246174180089
496.9,ki67,0.145914387562959,0.535511425584808,0.785255502293518
824.6,both,-0.145823111303597,0.535510189853993,0.785386063271107
71.6,ki67,-0.14574398537598,0.535509119242134,0.785499250108794
875.4,both,0.145725587463696,0.535508870392489,0.785525568418025
326.7,both,-0.145657876915019,0.53550795481108,0.785622431137256
888.6,ki67,-0.145542830090165,0.535506400121119,0.785787019091544
993.4,other,-0.14551395692516,0.535506010134556,0.785828327263321
180.9,ki67,-0.145491060681772,0.535505700932399,0.785861084883921
266.3,both,-0.145294966834729,0.535503054769942,0.786141653898386
524.2,gfap,-0.14526317280849,0.53550262606467,0.786187147466265
629.1,ki67,-0.145252648050542,0.535502484171208,0.786202207360392
640.6,gfap,0.14520595020961,0.535501854720347,0.786269028489902
160.2,both,0.145205510907985,0.535501848799858,0.786269657106377
249.9,both,0.14515835394393,0.535501213366928,0.786337137060725
50.6,both,-0.145150377527367,0.53550110590626,0.786348551214296
706.5,gfap,0.145120225380051,0.535500699740675,0.786391699041546
219.7,both,0.145086658670443,0.535500247678001,0.786439734006368
201,gfap,-0.145079396250867,0.535500149884423,0.786450126868835
634.5,both,0.144981871707814,0.535498837120513,0.786589693293128
398.8,gfap,-0.144883650919214,0.535497515873524,0.786730264075126
279.2,gfap,-0.144871170199998,0.535497348049195,0.786748126695634
110.3,other,0.144858187797787,0.535497173494177,0.786766707470391
93.6,other,-0.144771181970061,0.535496004058709,0.786891236230293
179.6,gfap,-0.14466969477255,0.53549464086532,0.787036499645294
729.2,other,-0.144583921161343,0.535493489482201,0.787159278106182
436.3,other,0.144540051566081,0.535492900861133,0.787222076477222
799.5,other,-0.144492530522699,0.535492263447514,0.787290103611586
588.4,both,0.144484747725145,0.535492159074482,0.787301244988719
534.9,ki67,0.14446384160827,0.535491878735831,0.787331173155197
453.7,both,-0.144432296508631,0.535491455811228,0.787376332248455
118.6,other,-0.14439687868118,0.535490981074696,0.787427036411341
421.2,ki67,-0.144258476228935,0.535489127056369,0.787625183297287
137.6,gfap,0.144166165075056,0.53548789145491,0.787757351358671
556.5,gfap,-0.144164837782632,0.535487873694608,0.787759251783381
221.6,both,-0.144105514948672,0.535487080070999,0.787844192031767
60.3,other,-0.144036989991623,0.53548616374607,0.78794231177212
125,both,-0.144027692479493,0.535486039451947,0.787955625022414
85.9,ki67,0.144022212285407,0.535485966193522,0.787963472229784
331.3,other,0.14402050195353,0.535485943330626,0.787965921295723
138.8,ki67,-0.143991433004313,0.535485554792243,0.788007546201786
148.2,other,-0.143950891642168,0.535485013042978,0.788065600043489
387.1,both,-0.143939001270982,0.53548485418223,0.788082626904391
266.5,gfap,0.143916662623468,0.535484555763133,0.78811461587943
747.5,both,0.14385569942021,0.535483741598433,0.788201917363637
97.7,other,0.143781084980226,0.535482745589001,0.788308772068974
617,ki67,0.143638260428989,0.535480840495993,0.788513322666421
88.2,both,0.143632246956939,0.535480760325517,0.788521935414271
898.7,other,0.14363095707907,0.535480743129544,0.788523782835534
818.6,other,0.143550159372872,0.535479666283744,0.788639507679546
837.6,gfap,0.143546435569669,0.535479616668649,0.788644841333324
723.1,gfap,0.143517625996285,0.535479232859881,0.788686106060517
69,both,-0.143513125263898,0.535479172906865,0.788692552642188
122.1,ki67,-0.143327127037052,0.535476696914233,0.788958979995179
240.8,gfap,-0.143281927744257,0.535476095708321,0.789023728598097
81.2,both,-0.143250718036643,0.535475680691291,0.789068437907379
73.2,other,-0.143202376178537,0.535475038034066,0.789137691368877
355.5,both,0.143200567966042,0.535475013999862,0.789140281810701
405.1,both,0.143194649189759,0.535474935331423,0.789148761057227
389,gfap,-0.143193022421009,0.535474913710062,0.789151091573263
822.5,ki67,0.14303825165511,0.535472857773321,0.789372826766329
509.7,other,0.143016484677095,0.535472568803849,0.789404013202527
370.5,gfap,0.142979955029222,0.535472083949708,0.789456351588922
219,gfap,-0.142946314128064,0.535471637546761,0.789504552047317
237.9,gfap,0.142934735006581,0.535471483920098,0.789521142749451
522.5,both,0.14283465300986,0.535470156593233,0.789664545988489
534.2,ki67,0.142781237122733,0.535469448549872,0.789741086695297
844.6,ki67,-0.142756265769583,0.535469117637733,0.7897768694532
361.2,both,-0.142738106081518,0.535468877027756,0.789802891740042
375.2,other,0.142703363032323,0.535468416778622,0.789852678235626
280,ki67,0.142678591857464,0.535468088697369,0.789888175721903
818.5,both,-0.142645184914332,0.535467646329765,0.789936049194856
159.6,gfap,-0.142598781540382,0.535467032037471,0.790002548580356
737.5,gfap,0.142588532365024,0.535466896384761,0.790017236625763
90.9,ki67,0.142545338359583,0.535466324798316,0.790079138695797
849.8,gfap,0.142533852546976,0.535466172835557,0.790095599467165
428.9,gfap,-0.142522008279886,0.535466016143054,0.790112574066564
271.4,both,0.142491727067654,0.53546561559989,0.790155972075728
